Date,Day,Month,Year,SolRadiation (MJ/m²/day),TempMin (°C),TempMax (°C),RelHumMin (%),RelHumMax (%),net radiation name,net radiation,surplus,surplusinshort,deficit,deficitinshort,,,,,,,,,
2/12/2020,12,2,2020,17.244,23,35,15,34,deficit,-240.6610765,0.995861973,surplus,0.004138027,deficit,,,,,,,,,
2/13/2020,13,2,2020,19.764,21,36,16,37,deficit,-269.0359922,0.99629679,surplus,0.00370321,deficit,,,,,,,,,
2/14/2020,14,2,2020,19.764,20.5,37,15,45,deficit,-254.3510944,0.996083823,surplus,0.003916177,deficit,,,,,,,,,
2/15/2020,15,2,2020,20.772,20,37.5,20,100,deficit,-96.62357416,0.989756573,surplus,0.010243427,deficit,,,,,,,,,
2/16/2020,16,2,2020,20.124,22,35.5,26,99,deficit,-41.91481381,0.976698023,deficit,0.023301977,deficit,,,,,,,,,
2/17/2020,17,2,2020,19.8,22,36.5,41,98,surplus,58.56566896,1.017371465,surplus,-0.017371465,deficit,,,,,,,,,
2/18/2020,18,2,2020,19.548,23,36.5,53,97,surplus,146.6312318,1.006866659,surplus,-0.006866659,deficit,,,,,,,,,
2/19/2020,19,2,2020,19.584,24,36.5,31,100,surplus,36.17992708,1.028425301,surplus,-0.028425301,deficit,,,,,,,,,
2/20/2020,20,2,2020,19.8,24.5,36.5,20.9,100,deficit,-18.3609817,0.948349727,deficit,0.051650273,surplus,,,,,,,,,
2/21/2020,21,2,2020,16.38,24,37.5,18.3,99.7,deficit,-29.73679509,0.967465704,deficit,0.032534296,deficit,,,,,,,,,
2/22/2020,22,2,2020,19.944,24,37.5,27,99.4,surplus,18.78835379,1.056216557,surplus,-0.056216557,deficit,,,,,,,,,
2/23/2020,23,2,2020,20.088,25.5,37,27.1,99.3,surplus,43.80895564,1.023359598,surplus,-0.023359598,deficit,,,,,,,,,
2/24/2020,24,2,2020,20.052,24.5,37.5,20.2,100,deficit,-16.25643741,0.942050611,deficit,0.057949389,surplus,,,,,,,,,
2/25/2020,25,2,2020,19.728,24,37,19.4,99.4,deficit,-35.65728366,0.972720292,deficit,0.027279708,deficit,,,,,,,,,
2/26/2020,26,2,2020,19.62,23.5,35,21.3,94.9,deficit,-58.61294576,0.98322512,surplus,0.01677488,deficit,,,,,,,,,
2/27/2020,27,2,2020,17.964,24,36.5,34.2,99.2,surplus,50.56539901,1.020175365,surplus,-0.020175365,deficit,,,,,,,,,
2/28/2020,28,2,2020,17.856,23,37,29.1,95.2,deficit,-0.934313277,0.483020661,deficit,0.516979339,surplus,,,,,,,,,
2/29/2020,29,2,2020,20.34,23.5,38,46.8,95.8,surplus,144.4331674,1.006971888,surplus,-0.006971888,deficit,,,,,,,,,
3/1/2020,1,3,2020,16.812,24,36.5,54.2,100,surplus,158.1241664,1.006364393,surplus,-0.006364393,deficit,,,,,,,,,
3/2/2020,2,3,2020,17.208,23.78571429,36.5,48.3,99.3,surplus,123.5171223,1.008162124,surplus,-0.008162124,deficit,,,,,,,,,
3/3/2020,3,3,2020,16.74,22.5,35.5,51.5,99.9,surplus,103.9046762,1.009717731,surplus,-0.009717731,deficit,,,,,,,,,
3/4/2020,4,3,2020,19.728,22.5,35.5,53.9,98.7,surplus,130.6906291,1.007710657,surplus,-0.007710657,deficit,,,,,,,,,
3/5/2020,5,3,2020,19.656,22,36,43.3,100,surplus,70.48691285,1.014391199,surplus,-0.014391199,deficit,,,,,,,,,
3/6/2020,6,3,2020,16.812,26,35.5,50.7,98.9,surplus,155.4940942,1.006472739,surplus,-0.006472739,deficit,,,,,,,,,
3/7/2020,7,3,2020,19.944,24.5,37,56.4,87,surplus,177.5886255,1.005662879,surplus,-0.005662879,deficit,,,,,,,,,
3/8/2020,8,3,2020,16.38,24.5,35.5,47,99.4,surplus,109.3207237,1.009231844,surplus,-0.009231844,deficit,,,,,,,,,
3/9/2020,9,3,2020,19.188,24.5,36,45.2,99.3,surplus,122.4875128,1.008231299,surplus,-0.008231299,deficit,,,,,,,,,
3/10/2020,10,3,2020,20.088,25.5,36,53.6,95.1,surplus,186.4825808,1.005391342,surplus,-0.005391342,deficit,,,,,,,,,
3/11/2020,11,3,2020,19.98,24.21428571,37,59,99.6,surplus,230.1479635,1.004363993,surplus,-0.004363993,deficit,,,,,,,,,
3/12/2020,12,3,2020,16.344,23,34,58.5,97.6,surplus,114.0781378,1.008843442,surplus,-0.008843442,deficit,,,,,,,,,
3/13/2020,13,3,2020,17.064,25,35,24.4,100,surplus,3.271429623,1.440251369,surplus,-0.440251369,deficit,,,,,,,,,
3/14/2020,14,3,2020,12.816,25,35,29.8,99.6,surplus,25.56104415,1.040714881,surplus,-0.040714881,deficit,,,,,,,,,
3/15/2020,15,3,2020,19.908,25.5,36,35.4,100,surplus,88.10518346,1.011480373,surplus,-0.011480373,deficit,,,,,,,,,
3/16/2020,16,3,2020,20.34,25,31,43.2,98.8,surplus,56.53803304,1.018005679,surplus,-0.018005679,deficit,,,,,,,,,
3/17/2020,17,3,2020,19.44,25,35,42.7,98.8,surplus,102.3917486,1.009862736,surplus,-0.009862736,deficit,,,,,,,,,
3/18/2020,18,3,2020,19.548,25.5,35,54.7,97,surplus,175.9537732,1.005715796,surplus,-0.005715796,deficit,,,,,,,,,
3/19/2020,19,3,2020,16.704,24,34,58.1,100,surplus,135.9136577,1.007412148,surplus,-0.007412148,deficit,,,,,,,,,
3/20/2020,20,3,2020,16.488,22.5,33.5,64.3,98.4,surplus,127.2708244,1.007919486,surplus,-0.007919486,deficit,,,,,,,,,
3/21/2020,21,3,2020,20.304,24,35.5,56.3,100,surplus,180.9203097,1.005558016,surplus,-0.005558016,deficit,,,,,,,,,
3/22/2020,22,3,2020,17.424,25,33.5,65.9,96.8,surplus,177.648457,1.005660961,surplus,-0.005660961,deficit,,,,,,,,,
3/23/2020,23,3,2020,19.584,25,30.5,56.3,100,surplus,109.9631224,1.009177417,surplus,-0.009177417,deficit,,,,,,,,,
3/24/2020,24,3,2020,16.38,21.5,29,82.4,99.3,surplus,109.5153971,1.009215282,surplus,-0.009215282,deficit,,,,,,,,,
3/25/2020,25,3,2020,19.98,22.5,34,66.8,99.2,surplus,177.0979595,1.005678658,surplus,-0.005678658,deficit,,,,,,,,,
3/26/2020,26,3,2020,17.424,23.5,34,62.2,99.9,surplus,152.1276873,1.006616921,surplus,-0.006616921,deficit,,,,,,,,,
3/27/2020,27,3,2020,16.02,23,33.5,60.4,99.1,surplus,116.2515257,1.008676675,surplus,-0.008676675,deficit,,,,,,,,,
3/28/2020,28,3,2020,21.024,23,33,70.1,100,surplus,193.3812379,1.005198012,surplus,-0.005198012,deficit,,,,,,,,,
3/29/2020,29,3,2020,19.908,24.5,33.5,64.2,99.2,surplus,189.6475503,1.00530089,surplus,-0.00530089,deficit,,,,,,,,,
3/30/2020,30,3,2020,19.764,24,33.5,72.1,99.5,surplus,221.1306152,1.004542757,surplus,-0.004542757,deficit,,,,,,,,,
3/31/2020,31,3,2020,17.172,24.5,33.4,68.7,100,surplus,186.4715484,1.005391663,surplus,-0.005391663,deficit,,,,,,,,,
4/1/2020,1,4,2020,19.08,23.5,33.5,40,95,surplus,29.67588522,1.034872507,surplus,-0.034872507,deficit,,,,,,,,,
4/2/2020,2,4,2020,22.356,23.5,34,44,93,surplus,56.89129269,1.017891875,surplus,-0.017891875,deficit,,,,,,,,,
4/3/2020,3,4,2020,19.764,23.5,34.5,45,98,surplus,79.13103784,1.012799011,surplus,-0.012799011,deficit,,,,,,,,,
4/4/2020,4,4,2020,19.3824,21.5,30,63,95,surplus,57.23329647,1.017783058,surplus,-0.017783058,deficit,,,,,,,,,
4/5/2020,5,4,2020,22.644,22.5,35,40,95,surplus,34.75183301,1.02962802,surplus,-0.02962802,deficit,,,,,,,,,
4/6/2020,6,4,2020,16.884,24.5,33,60,96,surplus,127.6914683,1.007893191,surplus,-0.007893191,deficit,,,,,,,,,
4/7/2020,7,4,2020,19.61177143,23.5,35,40,95,surplus,48.48435623,1.021059567,surplus,-0.021059567,deficit,,,,,,,,,
4/8/2020,8,4,2020,21.744,24.5,35,36,95,surplus,46.18025771,1.022133561,surplus,-0.022133561,deficit,,,,,,,,,
4/9/2020,9,4,2020,17.28,24.5,34,43,94,surplus,60.29328397,1.016865316,surplus,-0.016865316,deficit,,,,,,,,,
4/10/2020,10,4,2020,17.244,22.5,33.5,37,95,deficit,0.318723703,-0.467833248,deficit,1.467833248,surplus,,,,,,,,,
4/11/2020,11,4,2020,20.844,23.5,35,32,95,surplus,2.078822837,1.926936255,surplus,-0.926936255,deficit,,,,,,,,,
4/12/2020,12,4,2020,21.348,24.5,35.5,31,93,surplus,12.88524672,1.084137925,surplus,-0.084137925,deficit,,,,,,,,,
4/13/2020,13,4,2020,20.088,24,35.5,28,95,deficit,-7.737770853,0.885554335,deficit,0.114445665,surplus,,,,,,,,,
4/14/2020,14,4,2020,19.44,26,35,42,96,surplus,108.8300578,1.009273852,surplus,-0.009273852,deficit,,,,,,,,,
4/15/2020,15,4,2020,20.268,24.5,35,45,96,surplus,100.7148357,1.010028598,surplus,-0.010028598,deficit,,,,,,,,,
4/16/2020,16,4,2020,19.296,26,35,44,93,surplus,109.310471,1.009232718,surplus,-0.009232718,deficit,,,,,,,,,
4/17/2020,17,4,2020,15.984,24.5,34.5,43,67,deficit,-6.558130379,0.867692147,deficit,0.132307853,surplus,,,,,,,,,
4/18/2020,18,4,2020,18.288,25.5,34.5,48,95,surplus,115.7676902,1.008713254,surplus,-0.008713254,deficit,,,,,,,,,
4/19/2020,19,4,2020,13.896,25.5,34,48,95,surplus,85.97867286,1.011767658,surplus,-0.011767658,deficit,,,,,,,,,
4/20/2020,20,4,2020,22.212,25,34.5,40,96,surplus,79.6707589,1.012711203,surplus,-0.012711203,deficit,,,,,,,,,
4/21/2020,21,4,2020,21.276,25,36,36,96,surplus,72.02845983,1.014078864,surplus,-0.014078864,deficit,,,,,,,,,
4/22/2020,22,4,2020,18.432,23,33,55,94,surplus,84.20359481,1.012018711,surplus,-0.012018711,deficit,,,,,,,,,
4/23/2020,23,4,2020,21.312,24,34,45,94,surplus,73.17111601,1.013855959,surplus,-0.013855959,deficit,,,,,,,,,
4/24/2020,24,4,2020,21.204,25,35.2,41,93,surplus,82.3318802,1.012295302,surplus,-0.012295302,deficit,,,,,,,,,
4/25/2020,25,4,2020,17.28,25,35,47,100,surplus,117.8978861,1.008554475,surplus,-0.008554475,deficit,,,,,,,,,
4/26/2020,26,4,2020,19.1664,20,27.5,76,98,surplus,53.1965799,1.019158343,surplus,-0.019158343,deficit,,,,,,,,,
4/27/2020,27,4,2020,21.276,21,34.5,46,90,surplus,24.25148699,1.043008002,surplus,-0.043008002,deficit,,,,,,,,,
4/28/2020,28,4,2020,22.212,24,34.5,42,97,surplus,75.02473681,1.013508998,surplus,-0.013508998,deficit,,,,,,,,,
4/29/2020,29,4,2020,16.56,20.5,31,61,94,surplus,42.58040617,1.024049789,surplus,-0.024049789,deficit,,,,,,,,,
4/30/2020,30,4,2020,12.852,20.5,30.5,64,95,surplus,40.97648285,1.025014707,surplus,-0.025014707,deficit,,,,,,,,,
5/1/2020,1,5,2020,20.472,23,34,26,94,deficit,-52.72971683,0.981388326,surplus,0.018611674,deficit,,,,,,,,,
5/2/2020,2,5,2020,21.06,24.5,33.5,50,95,surplus,105.9985915,1.009523937,surplus,-0.009523937,deficit,,,,,,,,,
5/3/2020,3,5,2020,11.484,21,28,60,95,surplus,12.33977283,1.088185188,surplus,-0.088185188,deficit,,,,,,,,,
5/4/2020,4,5,2020,19.116,22,32,50,93,surplus,31.06213115,1.033264441,surplus,-0.033264441,deficit,,,,,,,,,
5/5/2020,5,5,2020,22.176,23,34.5,47,95,surplus,80.07566762,1.012646115,surplus,-0.012646115,deficit,,,,,,,,,
5/6/2020,6,5,2020,21.564,23.5,34.5,42,96,surplus,60.33255402,1.016854154,surplus,-0.016854154,deficit,,,,,,,,,
5/7/2020,7,5,2020,19.512,24,33.5,58,95,surplus,131.8702398,1.007641157,surplus,-0.007641157,deficit,,,,,,,,,
5/8/2020,8,5,2020,16.668,24,33,60,95,surplus,115.9092734,1.008702518,surplus,-0.008702518,deficit,,,,,,,,,
5/9/2020,9,5,2020,19.404,25,34,53,96,surplus,134.8589867,1.007470548,surplus,-0.007470548,deficit,,,,,,,,,
5/10/2020,10,5,2020,12.276,25,30.5,54,94,surplus,56.11072605,1.018145288,surplus,-0.018145288,deficit,,,,,,,,,
5/11/2020,11,5,2020,17.28,21.5,30.5,69,94,surplus,79.51739926,1.012736031,surplus,-0.012736031,deficit,,,,,,,,,
5/12/2020,12,5,2020,22.176,24,32.5,45,91,surplus,43.04335546,1.023784971,surplus,-0.023784971,deficit,,,,,,,,,
5/13/2020,13,5,2020,20.376,23.5,32.5,44,96,surplus,42.23676858,1.024250203,surplus,-0.024250203,deficit,,,,,,,,,
5/14/2020,14,5,2020,20.016,24,33,54,98,surplus,114.5664422,1.008805418,surplus,-0.008805418,deficit,,,,,,,,,
5/15/2020,15,5,2020,16.56,22,32,64,97,surplus,92.94277494,1.01087633,surplus,-0.01087633,deficit,,,,,,,,,
5/16/2020,16,5,2020,20.34,23.5,33.5,53,96,surplus,103.8027493,1.009727366,surplus,-0.009727366,deficit,,,,,,,,,
5/17/2020,17,5,2020,19.296,25.5,34.2,55,95,surplus,154.6570401,1.006508,surplus,-0.006508,deficit,,,,,,,,,
5/18/2020,18,5,2020,18.036,25,32,62,96,surplus,136.7769604,1.00736502,surplus,-0.00736502,deficit,,,,,,,,,
5/19/2020,19,5,2020,11.304,25,31.5,56,96,surplus,70.01951148,1.014488657,surplus,-0.014488657,deficit,,,,,,,,,
5/20/2020,20,5,2020,20.736,23.5,32.2,56,96,surplus,99.65154358,1.010136689,surplus,-0.010136689,deficit,,,,,,,,,
5/21/2020,21,5,2020,20.196,24,35,43,96,surplus,79.22476011,1.012783676,surplus,-0.012783676,deficit,,,,,,,,,
5/22/2020,22,5,2020,19.2996,25,35.1,71,97,surplus,258.9137381,1.003877265,surplus,-0.003877265,deficit,,,,,,,,,
5/23/2020,23,5,2020,18.072,23,33,56,96,surplus,92.63130379,1.010913301,surplus,-0.010913301,deficit,,,,,,,,,
5/24/2020,24,5,2020,16.704,25,32.5,60,97,surplus,129.6680976,1.007771934,surplus,-0.007771934,deficit,,,,,,,,,
5/25/2020,25,5,2020,13.5,23.5,30,66,95,surplus,74.25468488,1.013651004,surplus,-0.013651004,deficit,,,,,,,,,
5/26/2020,26,5,2020,20.232,23,32.5,55,96,surplus,88.69955494,1.011402566,surplus,-0.011402566,deficit,,,,,,,,,
5/27/2020,27,5,2020,17.28,24.5,30,70,98,surplus,129.2238213,1.007798863,surplus,-0.007798863,deficit,,,,,,,,,
5/28/2020,28,5,2020,18.7056,23.5,27,88,99,surplus,137.4359421,1.007329447,surplus,-0.007329447,deficit,,,,,,,,,
5/29/2020,29,5,2020,22.248,22.5,32,51,97,surplus,59.96832245,1.016958258,surplus,-0.016958258,deficit,,,,,,,,,
5/30/2020,30,5,2020,15.048,20.5,31.5,64,96,surplus,59.87090363,1.01698632,surplus,-0.01698632,deficit,,,,,,,,,
5/31/2020,31,5,2020,19.8,24,32.5,57,95,surplus,111.335474,1.009063268,surplus,-0.009063268,deficit,,,,,,,,,
6/1/2020,1,6,2020,12.996,24,31,65,99,surplus,93.81377409,1.010774263,surplus,-0.010774263,deficit,,,,,,,,,
6/2/2020,2,6,2020,18.18,20,31,53,95,surplus,9.055088185,1.124145134,surplus,-0.124145134,deficit,,,,,,,,,
6/3/2020,3,6,2020,19.584,20.5,32,57,98,surplus,54.5011079,1.018691202,surplus,-0.018691202,deficit,,,,,,,,,
6/4/2020,4,6,2020,19.044,23,33.5,52,97,surplus,87.50842405,1.011559568,surplus,-0.011559568,deficit,,,,,,,,,
6/5/2020,5,6,2020,11.592,24,31.5,46,96,surplus,33.52417351,1.030746362,surplus,-0.030746362,deficit,,,,,,,,,
6/6/2020,6,6,2020,16.956,23.5,32,55,99,surplus,84.74487386,1.011941029,surplus,-0.011941029,deficit,,,,,,,,,
6/7/2020,7,6,2020,19.404,21.5,30.5,63,98,surplus,72.27411107,1.01403034,surplus,-0.01403034,deficit,,,,,,,,,
6/8/2020,8,6,2020,21.636,22,32.5,50,100,surplus,60.9588733,1.016678099,surplus,-0.016678099,deficit,,,,,,,,,
6/9/2020,9,6,2020,15.192,20.5,30.5,72,97,surplus,75.68162923,1.013390174,surplus,-0.013390174,deficit,,,,,,,,,
6/10/2020,10,6,2020,20.088,21,31.5,52,93,surplus,19.84105242,1.053075591,surplus,-0.053075591,deficit,,,,,,,,,
6/11/2020,11,6,2020,16.416,23.5,30,68,95,surplus,94.26031894,1.010722674,surplus,-0.010722674,deficit,,,,,,,,,
6/12/2020,12,6,2020,17.28,23.5,28.5,63,98,surplus,67.98823885,1.014927994,surplus,-0.014927994,deficit,,,,,,,,,
6/13/2020,13,6,2020,16.416,22.5,31.5,52,94,surplus,39.29889725,1.026110412,surplus,-0.026110412,deficit,,,,,,,,,
6/14/2020,14,6,2020,16.884,24,31,54,95,surplus,65.34451973,1.015541339,surplus,-0.015541339,deficit,,,,,,,,,
6/15/2020,15,6,2020,18.396,24,31.5,56,95,surplus,85.25924216,1.011868134,surplus,-0.011868134,deficit,,,,,,,,,
6/16/2020,16,6,2020,17.172,24.2,32,60,96,surplus,109.5932274,1.009208677,surplus,-0.009208677,deficit,,,,,,,,,
6/17/2020,17,6,2020,13.824,24,29,75,95,surplus,95.30662295,1.010603709,surplus,-0.010603709,deficit,,,,,,,,,
6/18/2020,18,6,2020,19.1088,23.5,26.5,90,95,surplus,126.8683124,1.007944811,surplus,-0.007944811,deficit,,,,,,,,,
6/19/2020,19,6,2020,17.316,21.5,30.5,65,95,surplus,66.86970424,1.015181486,surplus,-0.015181486,deficit,,,,,,,,,
6/20/2020,20,6,2020,12.564,22.5,29.5,75,96,surplus,79.30602683,1.012770409,surplus,-0.012770409,deficit,,,,,,,,,
6/21/2020,21,6,2020,15.516,23,30.1,71,95,surplus,94.52949533,1.010691814,surplus,-0.010691814,deficit,,,,,,,,,
6/22/2020,22,6,2020,19.0944,23,25.5,78,96,surplus,68.08886811,1.014905602,surplus,-0.014905602,deficit,,,,,,,,,
6/23/2020,23,6,2020,18.108,20.5,29.5,64,94,surplus,35.97766507,1.028589673,surplus,-0.028589673,deficit,,,,,,,,,
6/24/2020,24,6,2020,16.776,22.1,31.5,70,95,surplus,106.7653516,1.009454892,surplus,-0.009454892,deficit,,,,,,,,,
6/25/2020,25,6,2020,15.372,21,30,73,96,surplus,76.54431575,1.013237263,surplus,-0.013237263,deficit,,,,,,,,,
6/26/2020,26,6,2020,15.264,21.2,30,68,96,surplus,62.43966776,1.01627613,surplus,-0.01627613,deficit,,,,,,,,,
6/27/2020,27,6,2020,16.38,20.5,30,69,96,surplus,61.00843229,1.016664325,surplus,-0.016664325,deficit,,,,,,,,,
6/28/2020,28,6,2020,17.28,22.2,28.5,71,95,surplus,68.93618962,1.014719695,surplus,-0.014719695,deficit,,,,,,,,,
6/29/2020,29,6,2020,12.168,23.5,27.5,78,98,surplus,76.32066675,1.013276569,surplus,-0.013276569,deficit,,,,,,,,,
6/30/2020,30,6,2020,11.412,23,27.5,82,98,surplus,75.72178583,1.013382978,surplus,-0.013382978,deficit,,,,,,,,,
7/1/2020,1,7,2020,15.38744213,23,30,66,95,surplus,76.20311832,1.013297321,surplus,-0.013297321,deficit,,,,,,,,,
7/2/2020,2,7,2020,16.26244213,23,31,62,94,surplus,76.67002851,1.013215272,surplus,-0.013215272,deficit,,,,,,,,,
7/3/2020,3,7,2020,14.60069444,24,31,62,97,surplus,89.32022203,1.011322435,surplus,-0.011322435,deficit,,,,,,,,,
7/4/2020,4,7,2020,6.926793981,23,27,81,98,surplus,47.01498244,1.021732052,surplus,-0.021732052,deficit,,,,,,,,,
7/5/2020,5,7,2020,15.82928241,22,29,65,96,surplus,51.66457756,1.019737656,surplus,-0.019737656,deficit,,,,,,,,,
7/6/2020,6,7,2020,10.06539352,22.2,28.5,79,96,surplus,62.55050699,1.01624682,surplus,-0.01624682,deficit,,,,,,,,,
7/7/2020,7,7,2020,14.24334491,21.1,28.5,71,96,surplus,49.16032563,1.020763979,surplus,-0.020763979,deficit,,,,,,,,,
7/8/2020,8,7,2020,9.153935185,21.5,27.5,81,97,surplus,49.46695638,1.020632614,surplus,-0.020632614,deficit,,,,,,,,,
7/9/2020,9,7,2020,8.248263889,23,28.5,77,97,surplus,57.13293916,1.017814852,surplus,-0.017814852,deficit,,,,,,,,,
7/10/2020,10,7,2020,7.576388889,22,26.5,80,96,surplus,37.5173102,1.027384273,surplus,-0.027384273,deficit,,,,,,,,,
7/11/2020,11,7,2020,10.83391204,21.5,28.5,76,96,surplus,54.16671567,1.01880876,surplus,-0.01880876,deficit,,,,,,,,,
7/12/2020,12,7,2020,8.894386574,22.5,28,82,98,surplus,62.33072284,1.016305042,surplus,-0.016305042,deficit,,,,,,,,,
7/13/2020,13,7,2020,6.922453704,22,26.5,84,98,surplus,41.84335163,1.024483789,surplus,-0.024483789,deficit,,,,,,,,,
7/14/2020,14,7,2020,11.57725694,22,28.5,71,96,surplus,50.38853864,1.020247613,surplus,-0.020247613,deficit,,,,,,,,,
7/15/2020,15,7,2020,6.885416667,22,26.5,81,97,surplus,37.35338792,1.027507753,surplus,-0.027507753,deficit,,,,,,,,,
7/16/2020,16,7,2020,4.484085648,22,25,87,97,surplus,27.72225904,1.037421986,surplus,-0.037421986,deficit,,,,,,,,,
7/17/2020,17,7,2020,6.751446759,22,26.2,83,97,surplus,37.44038094,1.027442084,surplus,-0.027442084,deficit,,,,,,,,,
7/18/2020,18,7,2020,14.12818287,22.2,29,62,96,surplus,41.42620047,1.024736433,surplus,-0.024736433,deficit,,,,,,,,,
7/19/2020,19,7,2020,12.97019676,22,29,70,98,surplus,60.95368544,1.016679542,surplus,-0.016679542,deficit,,,,,,,,,
7/20/2020,20,7,2020,14.16290509,22,29,63,97,surplus,43.92472068,1.023296599,surplus,-0.023296599,deficit,,,,,,,,,
7/21/2020,21,7,2020,12.15538194,22.5,30,64,98,surplus,57.94360909,1.017561233,surplus,-0.017561233,deficit,,,,,,,,,
7/22/2020,22,7,2020,10.6021412,23,30,65,98,surplus,59.02375874,1.01723432,surplus,-0.01723432,deficit,,,,,,,,,
7/23/2020,23,7,2020,14.71498843,22,30,57,97,surplus,37.66021183,1.027277529,surplus,-0.027277529,deficit,,,,,,,,,
7/24/2020,24,7,2020,9.646990741,22.5,28,75,98,surplus,53.94219031,1.018888527,surplus,-0.018888527,deficit,,,,,,,,,
7/25/2020,25,7,2020,13.86950231,22.5,30,62,99,surplus,60.19770212,1.016892548,surplus,-0.016892548,deficit,,,,,,,,,
7/26/2020,26,7,2020,13.53240741,21.5,28,74,96,surplus,53.53888487,1.019033522,surplus,-0.019033522,deficit,,,,,,,,,
7/27/2020,27,7,2020,9.857638889,22.5,28,72,96,surplus,46.71024916,1.021876932,surplus,-0.021876932,deficit,,,,,,,,,
7/28/2020,28,7,2020,6.515335648,21,26.5,85,98,surplus,36.2228738,1.028390642,surplus,-0.028390642,deficit,,,,,,,,,
7/29/2020,29,7,2020,12.51880787,21,29.5,85,96,surplus,89.68318055,1.011276095,surplus,-0.011276095,deficit,,,,,,,,,
7/30/2020,30,7,2020,11.45399306,22,28.2,62,97,surplus,29.43936928,1.035162524,surplus,-0.035162524,deficit,,,,,,,,,
7/31/2020,31,7,2020,5.361400463,22.1,26,68,98,surplus,19.6732757,1.053552468,surplus,-0.053552468,deficit,,,,,,,,,
8/1/2020,1,8,2020,13.05642361,22,29.5,60,96,surplus,36.7430109,1.027977498,surplus,-0.027977498,deficit,,,,,,,,,
8/2/2020,2,8,2020,8.241030093,22.2,27.5,72,98,surplus,38.21253857,1.026872663,surplus,-0.026872663,deficit,,,,,,,,,
8/3/2020,3,8,2020,6.389178241,22,27,67,97,surplus,22.84982283,1.045766961,surplus,-0.045766961,deficit,,,,,,,,,
8/4/2020,4,8,2020,15.7884838,21.5,30,43,97,deficit,-12.99370082,0.928539275,deficit,0.071460725,surplus,,,,,,,,,
8/5/2020,5,8,2020,10.32465278,21.5,29.5,87,96,surplus,84.52920701,1.01197186,surplus,-0.01197186,deficit,,,,,,,,,
8/6/2020,6,8,2020,6.559895833,20.5,26,73,97,surplus,17.81014042,1.059487903,surplus,-0.059487903,deficit,,,,,,,,,
8/7/2020,7,8,2020,5.631655093,21.5,25,82,99,surplus,26.38094941,1.039399629,surplus,-0.039399629,deficit,,,,,,,,,
8/8/2020,8,8,2020,13.47974537,20,28,50,99,deficit,-15.52609714,0.939489645,deficit,0.060510355,surplus,,,,,,,,,
8/9/2020,9,8,2020,16.06510417,20,29.5,60,96,surplus,18.74629698,1.056349784,surplus,-0.056349784,deficit,,,,,,,,,
8/10/2020,10,8,2020,6.523726852,24.5,26.5,73,98,surplus,42.09078241,1.024336358,surplus,-0.024336358,deficit,,,,,,,,,
8/11/2020,11,8,2020,13.22164352,21.1,29.2,53,97,surplus,8.551152754,1.132430111,surplus,-0.132430111,deficit,,,,,,,,,
8/12/2020,12,8,2020,19.18431713,20.5,31.5,37,94,deficit,-50.75189922,0.980677038,surplus,0.019322962,deficit,,,,,,,,,
8/13/2020,13,8,2020,13.07204861,20.5,30.5,57,100,surplus,29.53366326,1.035046324,surplus,-0.035046324,deficit,,,,,,,,,
8/14/2020,14,8,2020,2.433449074,20.5,25.5,94,99,surplus,22.55930058,1.046383694,surplus,-0.046383694,deficit,,,,,,,,,
8/15/2020,15,8,2020,12.99334491,20.5,29.5,72,96,surplus,53.66802871,1.018986851,surplus,-0.018986851,deficit,,,,,,,,,
8/16/2020,16,8,2020,13.94791667,21.5,31,52,97,surplus,25.43587578,1.040923436,surplus,-0.040923436,deficit,,,,,,,,,
8/17/2020,17,8,2020,6.671875,22,26.5,80,98,surplus,36.34753355,1.028290517,surplus,-0.028290517,deficit,,,,,,,,,
8/18/2020,18,8,2020,10.56481481,21.5,30,64,98,surplus,43.66258379,1.023439743,surplus,-0.023439743,deficit,,,,,,,,,
8/19/2020,19,8,2020,10.39583333,23,30,64,95,surplus,51.57740093,1.019771676,surplus,-0.019771676,deficit,,,,,,,,,
8/20/2020,20,8,2020,7.262152778,22.6,27.5,75,99,surplus,42.52850771,1.024079844,surplus,-0.024079844,deficit,,,,,,,,,
8/21/2020,21,8,2020,4.955729167,22.5,26,86,99,surplus,35.92267371,1.028634692,surplus,-0.028634692,deficit,,,,,,,,,
8/22/2020,22,8,2020,8.681712963,23,27.5,72,99,surplus,46.43843345,1.022007801,surplus,-0.022007801,deficit,,,,,,,,,
8/23/2020,23,8,2020,12.07581019,22,30,55,95,surplus,25.1343245,1.041434762,surplus,-0.041434762,deficit,,,,,,,,,
8/24/2020,24,8,2020,9.236111111,22,29.5,53,97,surplus,18.05149093,1.058645898,surplus,-0.058645898,deficit,,,,,,,,,
8/25/2020,25,8,2020,8.936342593,21,28.5,65,99,surplus,28.31525703,1.036609577,surplus,-0.036609577,deficit,,,,,,,,,
8/26/2020,26,8,2020,9.082465278,21.5,29.1,58,95,surplus,18.96043454,1.05567794,surplus,-0.05567794,deficit,,,,,,,,,
8/27/2020,27,8,2020,8.013888889,22.1,28,71,97,surplus,37.53354428,1.027372105,surplus,-0.027372105,deficit,,,,,,,,,
8/28/2020,28,8,2020,12.31655093,22.2,29.5,58,96,surplus,32.34158922,1.031906487,surplus,-0.031906487,deficit,,,,,,,,,
8/29/2020,29,8,2020,8.523726852,22.5,29.5,63,97,surplus,38.49328498,1.026671443,surplus,-0.026671443,deficit,,,,,,,,,
